pdb,chain,ligand,depth_from_own_mouth_A,radius_A
Amp_MexB_20260826,E,Ampicillin,0.79,3.58
Amp_MexB_20260826,E,Ampicillin,0.66,3.49
Amp_MexB_20260826,E,Ampicillin,0.53,3.40
Amp_MexB_20260826,E,Ampicillin,0.39,3.32
Amp_MexB_20260826,E,Ampicillin,0.26,3.23
Amp_MexB_20260826,E,Ampicillin,0.13,3.15
Amp_MexB_20260826,E,Ampicillin,0.00,3.07
21FO,B,CYMAL-7,153.64,1.21
21FO,B,CYMAL-7,153.37,1.47
21FO,B,CYMAL-7,153.10,1.72
21FO,B,CYMAL-7,152.83,1.98
21FO,B,CYMAL-7,152.56,2.22
21FO,B,CYMAL-7,152.28,2.38
21FO,B,CYMAL-7,152.00,2.55
21FO,B,CYMAL-7,151.73,2.66
21FO,B,CYMAL-7,151.47,2.73
21FO,B,CYMAL-7,151.21,2.81
21FO,B,CYMAL-7,150.95,2.90
21FO,B,CYMAL-7,150.69,2.96
21FO,B,CYMAL-7,150.43,3.01
21FO,B,CYMAL-7,150.16,3.09
21FO,B,CYMAL-7,149.91,3.17
21FO,B,CYMAL-7,149.65,3.25
21FO,B,CYMAL-7,149.39,3.34
21FO,B,CYMAL-7,149.13,3.43
21FO,B,CYMAL-7,148.87,3.53
21FO,B,CYMAL-7,148.62,3.64
21FO,B,CYMAL-7,148.36,3.76
21FO,B,CYMAL-7,148.08,3.89
21FO,B,CYMAL-7,147.78,4.05
21FO,B,CYMAL-7,147.48,4.21
21FO,B,CYMAL-7,147.18,4.38
21FO,B,CYMAL-7,146.89,4.51
21FO,B,CYMAL-7,146.60,4.66
21FO,B,CYMAL-7,146.32,4.81
21FO,B,CYMAL-7,146.04,4.97
21FO,B,CYMAL-7,145.77,4.96
21FO,B,CYMAL-7,145.48,4.83
21FO,B,CYMAL-7,145.19,4.67
21FO,B,CYMAL-7,144.89,4.53
21FO,B,CYMAL-7,144.59,4.33
21FO,B,CYMAL-7,144.29,4.13
21FO,B,CYMAL-7,144.06,3.93
21FO,B,CYMAL-7,143.83,3.74
21FO,B,CYMAL-7,143.57,3.54
21FO,B,CYMAL-7,143.32,3.38
21FO,B,CYMAL-7,143.07,3.26
21FO,B,CYMAL-7,142.80,3.16
21FO,B,CYMAL-7,142.52,3.07
21FO,B,CYMAL-7,142.28,2.97
21FO,B,CYMAL-7,142.04,2.88
21FO,B,CYMAL-7,141.80,2.76
21FO,B,CYMAL-7,141.54,2.61
21FO,B,CYMAL-7,141.27,2.50
21FO,B,CYMAL-7,141.01,2.43
21FO,B,CYMAL-7,140.75,2.39
21FO,B,CYMAL-7,140.50,2.37
21FO,B,CYMAL-7,140.25,2.36
21FO,B,CYMAL-7,140.00,2.34
21FO,B,CYMAL-7,139.74,2.32
21FO,B,CYMAL-7,139.49,2.31
21FO,B,CYMAL-7,139.25,2.29
21FO,B,CYMAL-7,138.99,2.28
21FO,B,CYMAL-7,138.70,2.28
21FO,B,CYMAL-7,138.41,2.26
21FO,B,CYMAL-7,138.38,2.26
21FO,B,CYMAL-7,138.17,2.27
21FO,B,CYMAL-7,137.89,2.31
21FO,B,CYMAL-7,137.62,2.36
21FO,B,CYMAL-7,137.35,2.41
21FO,B,CYMAL-7,137.08,2.46
21FO,B,CYMAL-7,136.80,2.52
21FO,B,CYMAL-7,136.53,2.59
21FO,B,CYMAL-7,136.26,2.65
21FO,B,CYMAL-7,136.00,2.70
21FO,B,CYMAL-7,135.74,2.76
21FO,B,CYMAL-7,135.48,2.84
21FO,B,CYMAL-7,135.22,2.88
21FO,B,CYMAL-7,134.95,2.92
21FO,B,CYMAL-7,134.68,2.97
21FO,B,CYMAL-7,134.42,3.02
21FO,B,CYMAL-7,134.15,3.05
21FO,B,CYMAL-7,133.88,3.11
21FO,B,CYMAL-7,133.62,3.11
21FO,B,CYMAL-7,133.36,3.11
21FO,B,CYMAL-7,133.09,3.13
21FO,B,CYMAL-7,132.83,3.16
21FO,B,CYMAL-7,132.56,3.18
21FO,B,CYMAL-7,132.28,3.20
21FO,B,CYMAL-7,132.00,3.23
21FO,B,CYMAL-7,131.72,3.24
21FO,B,CYMAL-7,131.44,3.24
21FO,B,CYMAL-7,131.15,3.26
21FO,B,CYMAL-7,130.91,3.23
21FO,B,CYMAL-7,130.67,3.22
21FO,B,CYMAL-7,130.40,3.18
21FO,B,CYMAL-7,130.11,3.17
21FO,B,CYMAL-7,129.89,3.17
21FO,B,CYMAL-7,129.65,3.15
21FO,B,CYMAL-7,129.38,3.14
21FO,B,CYMAL-7,129.09,3.10
21FO,B,CYMAL-7,128.79,3.08
21FO,B,CYMAL-7,128.51,3.04
21FO,B,CYMAL-7,128.24,3.02
21FO,B,CYMAL-7,127.97,3.00
21FO,B,CYMAL-7,127.72,2.97
21FO,B,CYMAL-7,127.46,2.96
21FO,B,CYMAL-7,127.22,2.93
21FO,B,CYMAL-7,126.97,2.91
21FO,B,CYMAL-7,126.73,2.89
21FO,B,CYMAL-7,126.48,2.88
21FO,B,CYMAL-7,126.23,2.88
21FO,B,CYMAL-7,125.98,2.87
21FO,B,CYMAL-7,125.73,2.87
21FO,B,CYMAL-7,125.48,2.88
21FO,B,CYMAL-7,125.23,2.88
21FO,B,CYMAL-7,124.98,2.81
21FO,B,CYMAL-7,124.73,2.76
21FO,B,CYMAL-7,124.48,2.70
21FO,B,CYMAL-7,124.23,2.65
21FO,B,CYMAL-7,123.98,2.61
21FO,B,CYMAL-7,123.72,2.60
21FO,B,CYMAL-7,123.46,2.57
21FO,B,CYMAL-7,123.20,2.55
21FO,B,CYMAL-7,122.94,2.54
21FO,B,CYMAL-7,122.68,2.52
21FO,B,CYMAL-7,122.42,2.51
21FO,B,CYMAL-7,122.13,2.47
21FO,B,CYMAL-7,121.83,2.46
21FO,B,CYMAL-7,121.58,2.43
21FO,B,CYMAL-7,121.34,2.42
21FO,B,CYMAL-7,121.10,2.39
21FO,B,CYMAL-7,120.85,2.38
21FO,B,CYMAL-7,120.61,2.35
21FO,B,CYMAL-7,120.31,2.27
21FO,B,CYMAL-7,120.02,2.20
21FO,B,CYMAL-7,119.74,2.13
21FO,B,CYMAL-7,119.47,2.08
21FO,B,CYMAL-7,119.21,2.03
21FO,B,CYMAL-7,118.95,2.00
21FO,B,CYMAL-7,118.70,1.97
21FO,B,CYMAL-7,118.46,1.95
21FO,B,CYMAL-7,118.19,1.94
21FO,B,CYMAL-7,117.89,1.95
21FO,B,CYMAL-7,117.59,1.96
21FO,B,CYMAL-7,117.30,1.96
21FO,B,CYMAL-7,117.02,1.96
21FO,B,CYMAL-7,116.72,1.96
21FO,B,CYMAL-7,116.44,1.96
21FO,B,CYMAL-7,116.19,1.96
21FO,B,CYMAL-7,115.93,1.97
21FO,B,CYMAL-7,115.66,1.97
21FO,B,CYMAL-7,115.38,1.98
21FO,B,CYMAL-7,115.10,2.01
21FO,B,CYMAL-7,114.82,2.04
21FO,B,CYMAL-7,114.53,2.05
21FO,B,CYMAL-7,114.23,2.09
21FO,B,CYMAL-7,113.95,2.11
21FO,B,CYMAL-7,113.68,2.13
21FO,B,CYMAL-7,113.41,2.16
21FO,B,CYMAL-7,113.14,2.21
21FO,B,CYMAL-7,112.87,2.22
21FO,B,CYMAL-7,112.59,2.25
21FO,B,CYMAL-7,112.32,2.30
21FO,B,CYMAL-7,112.05,2.33
21FO,B,CYMAL-7,111.75,2.30
21FO,B,CYMAL-7,111.45,2.22
21FO,B,CYMAL-7,111.18,2.15
21FO,B,CYMAL-7,110.92,2.08
21FO,B,CYMAL-7,110.67,2.02
21FO,B,CYMAL-7,110.41,1.97
21FO,B,CYMAL-7,110.13,1.92
21FO,B,CYMAL-7,109.85,1.88
21FO,B,CYMAL-7,109.57,1.87
21FO,B,CYMAL-7,109.30,1.85
21FO,B,CYMAL-7,109.04,1.86
21FO,B,CYMAL-7,108.77,1.86
21FO,B,CYMAL-7,108.48,1.88
21FO,B,CYMAL-7,108.21,1.90
21FO,B,CYMAL-7,107.97,1.92
21FO,B,CYMAL-7,107.72,1.95
21FO,B,CYMAL-7,107.45,1.95
21FO,B,CYMAL-7,107.18,1.95
21FO,B,CYMAL-7,106.93,1.91
21FO,B,CYMAL-7,106.68,1.89
21FO,B,CYMAL-7,106.43,1.84
21FO,B,CYMAL-7,106.18,1.81
21FO,B,CYMAL-7,105.93,1.78
21FO,B,CYMAL-7,105.66,1.78
21FO,B,CYMAL-7,105.39,1.79
21FO,B,CYMAL-7,105.10,1.82
21FO,B,CYMAL-7,104.80,1.87
21FO,B,CYMAL-7,104.52,1.94
21FO,B,CYMAL-7,104.25,1.97
21FO,B,CYMAL-7,103.99,2.02
21FO,B,CYMAL-7,103.72,2.05
21FO,B,CYMAL-7,103.44,2.07
21FO,B,CYMAL-7,103.17,2.10
21FO,B,CYMAL-7,102.89,2.11
21FO,B,CYMAL-7,102.60,2.09
21FO,B,CYMAL-7,102.31,2.09
21FO,B,CYMAL-7,102.04,2.08
21FO,B,CYMAL-7,101.78,2.09
21FO,B,CYMAL-7,101.52,2.09
21FO,B,CYMAL-7,101.26,2.11
21FO,B,CYMAL-7,100.99,2.11
21FO,B,CYMAL-7,100.72,2.13
21FO,B,CYMAL-7,100.44,2.17
21FO,B,CYMAL-7,100.16,2.23
21FO,B,CYMAL-7,99.87,2.26
21FO,B,CYMAL-7,99.58,2.28
21FO,B,CYMAL-7,99.29,2.32
21FO,B,CYMAL-7,98.99,2.34
21FO,B,CYMAL-7,98.70,2.38
21FO,B,CYMAL-7,98.43,2.38
21FO,B,CYMAL-7,98.16,2.40
21FO,B,CYMAL-7,97.90,2.42
21FO,B,CYMAL-7,97.66,2.45
21FO,B,CYMAL-7,97.42,2.49
21FO,B,CYMAL-7,97.18,2.55
21FO,B,CYMAL-7,96.93,2.61
21FO,B,CYMAL-7,96.70,2.69
21FO,B,CYMAL-7,96.46,2.78
21FO,B,CYMAL-7,96.19,2.90
21FO,B,CYMAL-7,95.93,2.88
21FO,B,CYMAL-7,95.69,2.82
21FO,B,CYMAL-7,95.43,2.73
21FO,B,CYMAL-7,95.14,2.60
21FO,B,CYMAL-7,94.87,2.46
21FO,B,CYMAL-7,94.60,2.32
21FO,B,CYMAL-7,94.34,2.18
21FO,B,CYMAL-7,94.07,2.07
21FO,B,CYMAL-7,93.81,1.97
21FO,B,CYMAL-7,93.54,1.89
21FO,B,CYMAL-7,93.26,1.83
21FO,B,CYMAL-7,92.99,1.79
21FO,B,CYMAL-7,92.71,1.77
21FO,B,CYMAL-7,92.44,1.76
21FO,B,CYMAL-7,92.16,1.77
21FO,B,CYMAL-7,91.88,1.80
21FO,B,CYMAL-7,91.62,1.83
21FO,B,CYMAL-7,91.36,1.88
21FO,B,CYMAL-7,91.09,1.94
21FO,B,CYMAL-7,90.80,2.01
21FO,B,CYMAL-7,90.50,2.10
21FO,B,CYMAL-7,90.23,2.19
21FO,B,CYMAL-7,89.99,2.27
21FO,B,CYMAL-7,89.75,2.36
21FO,B,CYMAL-7,89.49,2.42
21FO,B,CYMAL-7,89.24,2.49
21FO,B,CYMAL-7,88.98,2.48
21FO,B,CYMAL-7,88.71,2.47
21FO,B,CYMAL-7,88.45,2.42
21FO,B,CYMAL-7,88.20,2.38
21FO,B,CYMAL-7,87.90,2.29
21FO,B,CYMAL-7,87.61,2.23
21FO,B,CYMAL-7,87.33,2.17
21FO,B,CYMAL-7,87.05,2.13
21FO,B,CYMAL-7,86.78,2.12
21FO,B,CYMAL-7,86.52,2.09
21FO,B,CYMAL-7,86.26,2.04
21FO,B,CYMAL-7,86.00,1.97
21FO,B,CYMAL-7,85.73,1.89
21FO,B,CYMAL-7,85.45,1.83
21FO,B,CYMAL-7,85.21,1.74
21FO,B,CYMAL-7,84.95,1.64
21FO,B,CYMAL-7,84.70,1.55
21FO,B,CYMAL-7,84.45,1.48
21FO,B,CYMAL-7,84.19,1.42
21FO,B,CYMAL-7,83.93,1.38
21FO,B,CYMAL-7,83.67,1.37
21FO,B,CYMAL-7,83.37,1.37
21FO,B,CYMAL-7,83.08,1.40
21FO,B,CYMAL-7,82.79,1.45
21FO,B,CYMAL-7,82.51,1.52
21FO,B,CYMAL-7,82.22,1.58
21FO,B,CYMAL-7,81.96,1.63
21FO,B,CYMAL-7,81.71,1.68
21FO,B,CYMAL-7,81.46,1.66
21FO,B,CYMAL-7,81.18,1.66
21FO,B,CYMAL-7,80.91,1.68
21FO,B,CYMAL-7,80.65,1.70
21FO,B,CYMAL-7,80.40,1.74
21FO,B,CYMAL-7,80.12,1.75
21FO,B,CYMAL-7,79.85,1.77
21FO,B,CYMAL-7,79.56,1.77
21FO,B,CYMAL-7,79.27,1.80
21FO,B,CYMAL-7,78.97,1.80
21FO,B,CYMAL-7,78.67,1.83
21FO,B,CYMAL-7,78.39,1.81
21FO,B,CYMAL-7,78.11,1.82
21FO,B,CYMAL-7,77.84,1.80
21FO,B,CYMAL-7,77.58,1.80
21FO,B,CYMAL-7,77.32,1.81
21FO,B,CYMAL-7,77.06,1.84
21FO,B,CYMAL-7,76.78,1.90
21FO,B,CYMAL-7,76.50,1.98
21FO,B,CYMAL-7,76.22,2.06
21FO,B,CYMAL-7,75.94,2.16
21FO,B,CYMAL-7,75.67,2.27
21FO,B,CYMAL-7,75.39,2.38
21FO,B,CYMAL-7,75.11,2.51
21FO,B,CYMAL-7,74.85,2.62
21FO,B,CYMAL-7,74.59,2.72
21FO,B,CYMAL-7,74.33,2.84
21FO,B,CYMAL-7,74.06,2.97
21FO,B,CYMAL-7,73.79,3.05
21FO,B,CYMAL-7,73.51,3.15
21FO,B,CYMAL-7,73.23,3.27
21FO,B,CYMAL-7,72.95,3.33
21FO,B,CYMAL-7,72.67,3.35
21FO,B,CYMAL-7,72.38,3.38
21FO,B,CYMAL-7,72.10,3.42
21FO,B,CYMAL-7,71.84,3.41
21FO,B,CYMAL-7,71.57,3.41
21FO,B,CYMAL-7,71.31,3.43
21FO,B,CYMAL-7,71.04,3.44
21FO,B,CYMAL-7,70.78,3.43
21FO,B,CYMAL-7,70.51,3.44
21FO,B,CYMAL-7,70.24,3.46
21FO,B,CYMAL-7,69.98,3.44
21FO,B,CYMAL-7,69.72,3.44
21FO,B,CYMAL-7,69.46,3.45
21FO,B,CYMAL-7,69.18,3.45
21FO,B,CYMAL-7,68.89,3.44
21FO,B,CYMAL-7,68.60,3.41
21FO,B,CYMAL-7,68.32,3.38
21FO,B,CYMAL-7,68.04,3.33
21FO,B,CYMAL-7,67.75,3.29
21FO,B,CYMAL-7,67.52,3.22
21FO,B,CYMAL-7,67.30,3.16
21FO,B,CYMAL-7,67.10,3.05
21FO,B,CYMAL-7,66.87,3.03
21FO,B,CYMAL-7,66.66,3.02
21FO,B,CYMAL-7,66.37,2.95
21FO,B,CYMAL-7,66.08,2.91
21FO,B,CYMAL-7,65.81,2.83
21FO,B,CYMAL-7,65.54,2.78
21FO,B,CYMAL-7,65.27,2.73
21FO,B,CYMAL-7,64.98,2.66
21FO,B,CYMAL-7,64.69,2.60
21FO,B,CYMAL-7,64.40,2.57
21FO,B,CYMAL-7,64.13,2.52
21FO,B,CYMAL-7,63.87,2.49
21FO,B,CYMAL-7,63.61,2.47
21FO,B,CYMAL-7,63.33,2.44
21FO,B,CYMAL-7,63.05,2.43
21FO,B,CYMAL-7,62.75,2.42
21FO,B,CYMAL-7,62.59,2.47
21FO,B,CYMAL-7,62.32,2.59
21FO,B,CYMAL-7,62.03,2.69
21FO,B,CYMAL-7,61.74,2.77
21FO,B,CYMAL-7,61.47,2.85
21FO,B,CYMAL-7,61.21,2.90
21FO,B,CYMAL-7,60.96,2.93
21FO,B,CYMAL-7,60.74,2.94
21FO,B,CYMAL-7,60.53,2.94
21FO,B,CYMAL-7,60.41,2.95
21FO,B,CYMAL-7,60.15,2.98
21FO,B,CYMAL-7,59.88,3.00
21FO,B,CYMAL-7,59.62,3.02
21FO,B,CYMAL-7,59.37,3.03
21FO,B,CYMAL-7,59.12,3.05
21FO,B,CYMAL-7,58.85,3.07
21FO,B,CYMAL-7,58.55,3.08
21FO,B,CYMAL-7,58.26,3.12
21FO,B,CYMAL-7,57.97,3.15
21FO,B,CYMAL-7,57.69,3.17
21FO,B,CYMAL-7,57.41,3.21
21FO,B,CYMAL-7,57.13,3.26
21FO,B,CYMAL-7,56.85,3.26
21FO,B,CYMAL-7,56.57,3.28
21FO,B,CYMAL-7,56.29,3.32
21FO,B,CYMAL-7,56.03,3.32
21FO,B,CYMAL-7,55.77,3.30
21FO,B,CYMAL-7,55.51,3.29
21FO,B,CYMAL-7,55.24,3.30
21FO,B,CYMAL-7,54.99,3.23
21FO,B,CYMAL-7,54.73,3.18
21FO,B,CYMAL-7,54.47,3.14
21FO,B,CYMAL-7,54.20,3.10
21FO,B,CYMAL-7,53.92,3.05
21FO,B,CYMAL-7,53.64,3.02
21FO,B,CYMAL-7,53.38,3.00
21FO,B,CYMAL-7,53.12,2.90
21FO,B,CYMAL-7,52.86,2.81
21FO,B,CYMAL-7,52.60,2.72
21FO,B,CYMAL-7,52.36,2.67
21FO,B,CYMAL-7,52.11,2.62
21FO,B,CYMAL-7,51.88,2.56
21FO,B,CYMAL-7,51.65,2.48
21FO,B,CYMAL-7,51.40,2.39
21FO,B,CYMAL-7,51.14,2.32
21FO,B,CYMAL-7,50.96,2.27
21FO,B,CYMAL-7,50.76,2.32
21FO,B,CYMAL-7,50.47,2.42
21FO,B,CYMAL-7,50.19,2.51
21FO,B,CYMAL-7,49.93,2.59
21FO,B,CYMAL-7,49.67,2.69
21FO,B,CYMAL-7,49.41,2.78
21FO,B,CYMAL-7,49.15,2.89
21FO,B,CYMAL-7,48.89,2.95
21FO,B,CYMAL-7,48.60,2.95
21FO,B,CYMAL-7,48.31,2.97
21FO,B,CYMAL-7,48.02,3.01
21FO,B,CYMAL-7,47.74,2.99
21FO,B,CYMAL-7,47.46,2.99
21FO,B,CYMAL-7,47.18,3.00
21FO,B,CYMAL-7,46.90,3.00
21FO,B,CYMAL-7,46.62,2.97
21FO,B,CYMAL-7,46.34,2.97
21FO,B,CYMAL-7,46.05,2.98
21FO,B,CYMAL-7,45.79,2.93
21FO,B,CYMAL-7,45.53,2.90
21FO,B,CYMAL-7,45.27,2.87
21FO,B,CYMAL-7,45.00,2.83
21FO,B,CYMAL-7,44.72,2.78
21FO,B,CYMAL-7,44.44,2.74
21FO,B,CYMAL-7,44.16,2.69
21FO,B,CYMAL-7,43.88,2.63
21FO,B,CYMAL-7,43.60,2.59
21FO,B,CYMAL-7,43.32,2.55
21FO,B,CYMAL-7,43.04,2.52
21FO,B,CYMAL-7,42.76,2.50
21FO,B,CYMAL-7,42.48,2.46
21FO,B,CYMAL-7,42.19,2.38
21FO,B,CYMAL-7,41.91,2.33
21FO,B,CYMAL-7,41.63,2.27
21FO,B,CYMAL-7,41.36,2.19
21FO,B,CYMAL-7,41.09,2.13
21FO,B,CYMAL-7,40.82,2.03
21FO,B,CYMAL-7,40.54,1.91
21FO,B,CYMAL-7,40.25,1.82
21FO,B,CYMAL-7,39.97,1.75
21FO,B,CYMAL-7,39.70,1.69
21FO,B,CYMAL-7,39.44,1.63
21FO,B,CYMAL-7,39.18,1.59
21FO,B,CYMAL-7,38.91,1.57
21FO,B,CYMAL-7,38.64,1.54
21FO,B,CYMAL-7,38.37,1.53
21FO,B,CYMAL-7,38.11,1.54
21FO,B,CYMAL-7,37.83,1.56
21FO,B,CYMAL-7,37.55,1.59
21FO,B,CYMAL-7,37.28,1.58
21FO,B,CYMAL-7,37.00,1.58
21FO,B,CYMAL-7,36.73,1.60
21FO,B,CYMAL-7,36.44,1.60
21FO,B,CYMAL-7,36.14,1.59
21FO,B,CYMAL-7,35.84,1.61
21FO,B,CYMAL-7,35.55,1.64
21FO,B,CYMAL-7,35.25,1.67
21FO,B,CYMAL-7,34.97,1.71
21FO,B,CYMAL-7,34.71,1.76
21FO,B,CYMAL-7,34.45,1.81
21FO,B,CYMAL-7,34.16,1.87
21FO,B,CYMAL-7,33.90,1.92
21FO,B,CYMAL-7,33.65,1.98
21FO,B,CYMAL-7,33.39,2.05
21FO,B,CYMAL-7,33.12,2.10
21FO,B,CYMAL-7,32.85,2.18
21FO,B,CYMAL-7,32.56,2.23
21FO,B,CYMAL-7,32.27,2.28
21FO,B,CYMAL-7,31.97,2.34
21FO,B,CYMAL-7,31.72,2.35
21FO,B,CYMAL-7,31.46,2.37
21FO,B,CYMAL-7,31.20,2.40
21FO,B,CYMAL-7,30.93,2.38
21FO,B,CYMAL-7,30.66,2.39
21FO,B,CYMAL-7,30.39,2.40
21FO,B,CYMAL-7,30.10,2.40
21FO,B,CYMAL-7,29.81,2.42
21FO,B,CYMAL-7,29.52,2.46
21FO,B,CYMAL-7,29.24,2.47
21FO,B,CYMAL-7,28.96,2.49
21FO,B,CYMAL-7,28.68,2.54
21FO,B,CYMAL-7,28.41,2.54
21FO,B,CYMAL-7,28.14,2.56
21FO,B,CYMAL-7,27.88,2.59
21FO,B,CYMAL-7,27.62,2.57
21FO,B,CYMAL-7,27.37,2.57
21FO,B,CYMAL-7,27.12,2.58
21FO,B,CYMAL-7,26.85,2.57
21FO,B,CYMAL-7,26.58,2.57
21FO,B,CYMAL-7,26.30,2.58
21FO,B,CYMAL-7,26.01,2.59
21FO,B,CYMAL-7,25.74,2.63
21FO,B,CYMAL-7,25.50,2.65
21FO,B,CYMAL-7,25.24,2.63
21FO,B,CYMAL-7,24.97,2.62
21FO,B,CYMAL-7,24.75,2.61
21FO,B,CYMAL-7,24.50,2.63
21FO,B,CYMAL-7,24.25,2.68
21FO,B,CYMAL-7,24.04,2.74
21FO,B,CYMAL-7,23.75,2.77
21FO,B,CYMAL-7,23.47,2.78
21FO,B,CYMAL-7,23.17,2.77
21FO,B,CYMAL-7,22.90,2.76
21FO,B,CYMAL-7,22.65,2.74
21FO,B,CYMAL-7,22.39,2.73
21FO,B,CYMAL-7,22.12,2.71
21FO,B,CYMAL-7,21.83,2.71
21FO,B,CYMAL-7,21.54,2.71
21FO,B,CYMAL-7,21.26,2.72
21FO,B,CYMAL-7,21.00,2.73
21FO,B,CYMAL-7,20.73,2.75
21FO,B,CYMAL-7,20.46,2.79
21FO,B,CYMAL-7,20.18,2.79
21FO,B,CYMAL-7,19.90,2.81
21FO,B,CYMAL-7,19.63,2.84
21FO,B,CYMAL-7,19.35,2.87
21FO,B,CYMAL-7,19.07,2.88
21FO,B,CYMAL-7,18.78,2.91
21FO,B,CYMAL-7,18.50,2.96
21FO,B,CYMAL-7,18.23,2.97
21FO,B,CYMAL-7,17.96,2.99
21FO,B,CYMAL-7,17.68,3.03
21FO,B,CYMAL-7,17.41,3.07
21FO,B,CYMAL-7,17.14,3.09
21FO,B,CYMAL-7,16.86,3.13
21FO,B,CYMAL-7,16.59,3.16
21FO,B,CYMAL-7,16.30,3.19
21FO,B,CYMAL-7,16.02,3.19
21FO,B,CYMAL-7,15.73,3.17
21FO,B,CYMAL-7,15.44,3.16
21FO,B,CYMAL-7,15.16,3.14
21FO,B,CYMAL-7,14.88,3.15
21FO,B,CYMAL-7,14.60,3.14
21FO,B,CYMAL-7,14.32,3.14
21FO,B,CYMAL-7,14.04,3.15
21FO,B,CYMAL-7,13.75,3.18
21FO,B,CYMAL-7,13.47,3.22
21FO,B,CYMAL-7,13.18,3.22
21FO,B,CYMAL-7,12.89,3.25
21FO,B,CYMAL-7,12.60,3.28
21FO,B,CYMAL-7,12.32,3.31
21FO,B,CYMAL-7,12.03,3.36
21FO,B,CYMAL-7,11.75,3.38
21FO,B,CYMAL-7,11.48,3.41
21FO,B,CYMAL-7,11.21,3.45
21FO,B,CYMAL-7,10.95,3.49
21FO,B,CYMAL-7,10.69,3.55
21FO,B,CYMAL-7,10.44,3.61
21FO,B,CYMAL-7,10.19,3.66
21FO,B,CYMAL-7,9.93,3.61
21FO,B,CYMAL-7,9.67,3.57
21FO,B,CYMAL-7,9.40,3.54
21FO,B,CYMAL-7,9.10,3.51
21FO,B,CYMAL-7,8.80,3.49
21FO,B,CYMAL-7,8.51,3.46
21FO,B,CYMAL-7,8.22,3.43
21FO,B,CYMAL-7,7.92,3.41
21FO,B,CYMAL-7,7.64,3.39
21FO,B,CYMAL-7,7.37,3.36
21FO,B,CYMAL-7,7.09,3.34
21FO,B,CYMAL-7,6.82,3.34
21FO,B,CYMAL-7,6.53,3.32
21FO,B,CYMAL-7,6.25,3.32
21FO,B,CYMAL-7,5.96,3.33
21FO,B,CYMAL-7,5.69,3.32
21FO,B,CYMAL-7,5.42,3.30
21FO,B,CYMAL-7,5.15,3.29
21FO,B,CYMAL-7,4.88,3.30
21FO,B,CYMAL-7,4.62,3.29
21FO,B,CYMAL-7,4.36,3.30
21FO,B,CYMAL-7,4.09,3.33
21FO,B,CYMAL-7,3.83,3.35
21FO,B,CYMAL-7,3.55,3.37
21FO,B,CYMAL-7,3.28,3.41
21FO,B,CYMAL-7,3.01,3.47
21FO,B,CYMAL-7,2.73,3.48
21FO,B,CYMAL-7,2.45,3.51
21FO,B,CYMAL-7,2.17,3.56
21FO,B,CYMAL-7,1.90,3.58
21FO,B,CYMAL-7,1.62,3.57
21FO,B,CYMAL-7,1.34,3.57
21FO,B,CYMAL-7,1.06,3.58
21FO,B,CYMAL-7,0.80,3.51
21FO,B,CYMAL-7,0.53,3.46
21FO,B,CYMAL-7,0.27,3.43
21FO,B,CYMAL-7,0.00,3.40
21FP,B,Chloramphenicol,66.11,2.01
21FP,B,Chloramphenicol,65.98,2.08
21FP,B,Chloramphenicol,65.85,2.16
21FP,B,Chloramphenicol,65.72,2.24
21FP,B,Chloramphenicol,65.59,2.33
21FP,B,Chloramphenicol,65.46,2.41
21FP,B,Chloramphenicol,65.33,2.50
21FP,B,Chloramphenicol,65.21,2.59
21FP,B,Chloramphenicol,65.07,2.64
21FP,B,Chloramphenicol,64.94,2.70
21FP,B,Chloramphenicol,64.81,2.76
21FP,B,Chloramphenicol,64.67,2.83
21FP,B,Chloramphenicol,64.54,2.89
21FP,B,Chloramphenicol,64.41,2.96
21FP,B,Chloramphenicol,64.26,2.99
21FP,B,Chloramphenicol,64.12,3.02
21FP,B,Chloramphenicol,63.98,3.06
21FP,B,Chloramphenicol,63.83,3.09
21FP,B,Chloramphenicol,63.69,3.11
21FP,B,Chloramphenicol,63.55,3.13
21FP,B,Chloramphenicol,63.42,3.15
21FP,B,Chloramphenicol,63.29,3.16
21FP,B,Chloramphenicol,63.16,3.18
21FP,B,Chloramphenicol,63.03,3.20
21FP,B,Chloramphenicol,62.90,3.23
21FP,B,Chloramphenicol,62.77,3.26
21FP,B,Chloramphenicol,62.63,3.28
21FP,B,Chloramphenicol,62.49,3.26
21FP,B,Chloramphenicol,62.35,3.22
21FP,B,Chloramphenicol,62.20,3.18
21FP,B,Chloramphenicol,62.05,3.14
21FP,B,Chloramphenicol,61.90,3.10
21FP,B,Chloramphenicol,61.76,3.07
21FP,B,Chloramphenicol,61.61,3.03
21FP,B,Chloramphenicol,61.47,3.00
21FP,B,Chloramphenicol,61.33,2.97
21FP,B,Chloramphenicol,61.20,2.95
21FP,B,Chloramphenicol,61.06,2.93
21FP,B,Chloramphenicol,60.93,2.92
21FP,B,Chloramphenicol,60.80,2.90
21FP,B,Chloramphenicol,60.67,2.90
21FP,B,Chloramphenicol,60.55,2.89
21FP,B,Chloramphenicol,60.40,2.90
21FP,B,Chloramphenicol,60.25,2.90
21FP,B,Chloramphenicol,60.10,2.91
21FP,B,Chloramphenicol,59.97,2.92
21FP,B,Chloramphenicol,59.83,2.93
21FP,B,Chloramphenicol,59.70,2.94
21FP,B,Chloramphenicol,59.57,2.95
21FP,B,Chloramphenicol,59.43,2.96
